pF,VWC,manual,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
2.538,23.48,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.568,23.23,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.598,22.98,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.631,22.7,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.664,22.39,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.699,22.07,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.733,21.78,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.765,21.54,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
2.794,21.31,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
3.399,17.52,NA,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
5.71,6.79,1,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
5.71,6.71,1,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
4.82,11.49,1,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
4.82,11.48,1,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
4.4,13.47,1,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
4.51,13.01,1,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
-2,48.38,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.37,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.36,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.34,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.31,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.28,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.25,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.21,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.16,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.1,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,48.04,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.97,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.89,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.81,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.72,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.63,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.53,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.42,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.32,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.21,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,47.09,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.264,46.97,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.182,46.84,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.166,46.7,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.071,46.56,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.053,46.43,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.037,46.29,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.158,46.13,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.225,45.98,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.251,45.82,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.28,45.66,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.312,45.48,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.359,45.31,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.402,45.13,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.434,44.96,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.478,44.78,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.5,44.59,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.522,44.38,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.552,44.17,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.568,43.96,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.582,43.77,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.628,43.6,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.699,43.44,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.749,43.25,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.779,43.05,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.818,42.83,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.838,42.6,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.87,42.33,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.91,42.04,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.938,41.75,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.979,41.45,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.01,41.16,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.034,40.92,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.05,40.67,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.074,40.4,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.113,40.11,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.143,39.8,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.167,39.48,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.198,39.15,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.235,38.82,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.27,38.51,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.296,38.23,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.32,37.96,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.349,37.65,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.391,37.3,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.438,36.94,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.486,36.54,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.542,36.1,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.602,35.62,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.659,35.14,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.713,34.67,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.755,34.26,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.787,33.9,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.827,33.56,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.873,33.2,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.913,32.85,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.952,32.52,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.987,32.18,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.029,31.79,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.08,31.36,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.135,30.91,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.193,30.45,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.254,29.98,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.312,29.52,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.368,29.1,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.429,28.69,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.489,28.3,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.541,27.93,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.587,27.59,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.626,27.27,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.668,26.93,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.716,26.53,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.763,26.1,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.809,25.65,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.852,25.18,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.906,24.73,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.959,24.32,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
3.003,23.92,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
3.043,23.52,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
3.736,16.56,NA,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
5.73,5.06,1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
5.67,5.32,1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
4.45,10.85,1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
4.72,9.34,1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
4.22,13.1,1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
4.35,11.3,1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2,41.14,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2,41.11,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2,41.07,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.287,41.03,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.549,40.99,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.718,40.93,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.831,40.88,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.922,40.82,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.018,40.75,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.005,40.68,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.982,40.6,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.025,40.52,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.075,40.43,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.128,40.34,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.086,40.26,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.015,40.17,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.975,40.08,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.959,39.99,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.993,39.89,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.947,39.8,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.902,39.7,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.951,39.6,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.948,39.5,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.932,39.39,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.986,39.28,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.035,39.16,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.069,39.04,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.1,38.92,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.106,38.79,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.099,38.66,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.133,38.52,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.174,38.37,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.195,38.23,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.19,38.07,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.178,37.91,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.217,37.75,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.246,37.58,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.264,37.42,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.29,37.26,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.313,37.11,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.332,36.95,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.347,36.79,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.364,36.62,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.385,36.44,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.406,36.26,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.429,36.06,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.451,35.86,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.476,35.64,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.5,35.4,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.52,35.17,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.538,34.94,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.555,34.71,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.571,34.49,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.588,34.27,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.608,34.04,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.627,33.81,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.646,33.57,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.665,33.34,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.684,33.1,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.703,32.85,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.722,32.59,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.742,32.33,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.762,32.07,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.782,31.81,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.802,31.55,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.822,31.3,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.843,31.03,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.865,30.76,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.887,30.49,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.908,30.23,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.929,29.96,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.952,29.68,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.978,29.39,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.005,29.09,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.033,28.76,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.06,28.44,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.087,28.12,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.113,27.81,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.137,27.53,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.159,27.27,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.181,27.01,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.207,26.76,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.237,26.48,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.271,26.18,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.305,25.9,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.339,25.62,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.374,25.36,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.41,25.09,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.451,24.79,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.498,24.46,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.549,24.08,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.599,23.72,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.647,23.39,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.691,23.08,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.733,22.76,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.771,22.4,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
3.467,18.58,NA,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
5.69,6.49,1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
5.66,6.61,1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
5.14,9.42,1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
5.14,9.34,1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
4.65,11.95,1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
4.63,12.2,1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2,50.68,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,50.6,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,50.51,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,50.41,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,50.31,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,50.2,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,50.08,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-2,49.96,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
-0.341,49.82,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.048,49.67,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.121,49.53,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.246,49.38,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.282,49.22,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.332,49.06,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.38,48.88,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.424,48.7,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.51,48.51,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.578,48.32,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.626,48.12,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.623,47.92,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.639,47.72,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.676,47.52,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.697,47.34,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.721,47.15,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.757,46.95,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.785,46.76,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.808,46.56,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.826,46.34,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.851,46.11,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.902,45.84,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.943,45.56,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
0.979,45.27,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.008,44.99,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.038,44.72,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.073,44.44,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.106,44.15,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.14,43.84,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.17,43.53,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.198,43.22,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.223,42.92,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.251,42.61,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.277,42.29,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.303,41.98,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.329,41.68,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.354,41.36,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.377,41.05,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.396,40.73,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.42,40.39,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.445,40.01,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.469,39.63,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.491,39.26,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.51,38.9,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.526,38.58,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.539,38.3,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.556,37.99,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.574,37.62,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.592,37.25,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.608,36.91,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.622,36.57,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.639,36.23,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.661,35.82,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.682,35.37,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.704,34.93,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.72,34.57,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
1.74,34.14,NA,31T,0 - 5 cm,31,T,NO,ST,0,5,8,30,11/17/2017
